id,title,genre_ids,poster_path
602307,LEGO DC Batman: La Bat-familia importa,"[16, 10751, 28, 35]",img_movies/ugroi0DuziV0MUoz6bYoTzODHqq.jpg
2616,Solos con nuestro tío,"[35, 18, 10751]",img_movies/kYyxouNI4j0LaGDxlRzmYMAtnxb.jpg
13597,Dentro del laberinto,"[12, 10751, 14]",img_movies/AhRH7qhyRWGOfr88UKLfSUEm7A0.jpg
252,Un mundo de fantasía,"[10751, 14, 35]",img_movies/tUVyOKCUgPYMjcYmpn9F69JpyXK.jpg
615677,Superniños,"[10751, 28, 14, 35]",img_movies/5AcJFpvxcqjLNADrCNAUYOsIrQP.jpg
1040148,"Ruby, aventuras de una kraken adolescente","[16, 10751, 14, 35]",img_movies/kAU8CSAY5aCS91dSD5oky5TZcJU.jpg
1115009,Un héroe anónimo,"[18, 10402, 10751]",img_movies/80ARSA2k0sTgbRF9Z4oIj6gfdeh.jpg
10567,Dinosaurio,"[16, 10751, 12]",img_movies/cPSmob9PGE2O4DE0PHaaqgwDrVg.jpg
778814,Daisy Quokka: El Animal Más Peligroso Del Mundo,"[16, 35, 10751]",img_movies/2hx1ByfkqYTR8I5MBWzBkVXizsg.jpg
539681,DC Liga de supermascotas,"[10751, 35, 12, 16, 878]",img_movies/8RNFUMjIyqvqz2OiGSA4493YLc6.jpg
17979,Cuento de Navidad,"[16, 10751, 14]",img_movies/mXi0FdzFmsN1v1do0wZA0NLNqQh.jpg
370071,Una Estrella por Navidad,"[10751, 35]",img_movies/kuPmTKaiAB7HjpZZHGUQWCK6AwD.jpg
381289,Tu mejor amigo,"[12, 35, 14, 10751, 18]",img_movies/1vz34upg09Hh9p4aV2Uau19g2bv.jpg
378932,Antboy 3,"[28, 12, 10751]",img_movies/wThFeVFNhZM5sSaPsIxN2hQ1KmP.jpg
454640,Angry Birds 2: La película,"[10751, 35, 12, 16]",img_movies/yIkmA2y50NYJkAYT9nZ5pcle9tP.jpg
486589,Zapatos rojos y los siete trolls,"[16, 14, 10751, 35, 10749, 12]",img_movies/2OqPy2SP4Jiu9ftYoqfshxEF4zi.jpg
587807,Tom y Jerry,"[35, 10751, 16]",img_movies/orzPlWUbf0S5HeWmpP3TeHvduwn.jpg
11674,101 dálmatas (¡Más vivos que nunca!),"[10751, 35]",img_movies/rzUvS1tW6WuJHYB4bbFOW89aNVc.jpg
2270,Stardust,"[12, 14, 10749, 10751]",img_movies/73JmdwtJyFQyKem7QHlDzmadNef.jpg
25786,Samantha: An American Girl Holiday,"[18, 10751, 10770]",img_movies/hJwb18mOK68CJfREiNaBD0Xfrpn.jpg
8916,Antz (Hormigaz),"[16, 18, 10751, 35, 12, 10749, 10752]",img_movies/iKMrcYgfsvw58sH5tlbi6ENtQ02.jpg
38745,Los viajes de Gulliver,"[10751, 35, 12, 14]",img_movies/qty5QXxTyXWI4Rmn9m9348c8HSz.jpg
1354627,Bob Esponja: Campamento del Terror,"[10770, 10751, 35, 27, 16]",img_movies/aUOCmqkbCX94znDJNtSy1402Sie.jpg
139017,Franklin and the Green Knight,"[10751, 16]",img_movies/eZRQIAF4mAjDbSLynosXXPqOXaW.jpg
72268,Bäst i Sverige!,"[10751, 18]",img_movies/9lteMKiRK70PwygPecMb7RS4Hjd.jpg
1268,Las vacaciones de Mr. Bean,"[10751, 35]",img_movies/67boPPEDTXpLi7X18SGKzV45A1T.jpg
6878,De vuelta a casa: Un viaje increíble,"[12, 35, 10751]",img_movies/2zcHLbkPIuY0hOeZ9hYWvi2uYpx.jpg
579524,Pequeños ayudantes de Santa (2019),"[16, 35, 10751, 12]",img_movies/aNqDp2Ic7VjTRuqn9czlIsGvUu9.jpg
1061728,Patrick,"[16, 35, 10751]",img_movies/rQ9nWZzqMsfiDUOSQMlXQXKIcty.jpg
762008,"The Snowden, Raggedy Ann & Andy Holiday Show","[10751, 14, 35]",img_movies/lIun8a1alqiNiTor1rVYsjoWMRQ.jpg
151535,Scooby-doo: La máscara del Halcón azul,"[16, 35, 14, 12, 10751, 9648]",img_movies/vz1NKc21B6g81Xj4BMWje6ZPbwI.jpg
19766,Inspector Gadget 2,"[28, 12, 35, 10751]",img_movies/6g5L4lpsQ1jYDJpMn1XGYOGzlar.jpg
10545,El jorobado de Notre Dame,"[18, 16, 10751]",img_movies/pvnmJckCNgzEbuE5sHXX3tDRQox.jpg
64633,La gran aventura del Inspector Gadget: La película,"[16, 10751]",img_movies/rFirfgq5ecWgSOWZhpj5VC6Tmpt.jpg
42246,Tom y Jerry en la super carrera,"[16, 35, 10751]",img_movies/9rn3wbkXyQen9ipaAQtX01HGAMe.jpg
10010,Hermano oso 2,"[12, 16, 10751]",img_movies/tHvNX0SSyCW9MyPeWK5myc9lTLS.jpg
116149,Paddington,"[35, 12, 10751]",img_movies/mJypxc7GFS98v4GvlS6Z8EcXc9F.jpg
51249,Alabama Moon,"[12, 18, 10751]",img_movies/zTExJLGaHxGnEtbo2n0vCgvxx7k.jpg
686941,Dragones al rescate: A la caza del dragón dorado,"[16, 10751, 10770]",img_movies/fD68JTgLp9Sa5tgdYIdvxWgj9I0.jpg
315397,Dornröschen,"[10751, 14]",img_movies/jRjxyxQMLraZwOeBqnjzL8KeZE.jpg
217277,De menor,"[10751, 18]",img_movies/AwoDyZWYNNRGHPVzAYIv0RveC87.jpg
91417,Dragones: El regalo de Furia Nocturna,"[16, 35, 12, 10751]",img_movies/qwUYVh1ogG8tsDWQli18akSXHEt.jpg
448119,Las aventuras del doctor Dolittle,"[10751, 35, 14, 12]",img_movies/aodZLzbl7JaKSsdV6EJzl86EjcX.jpg
9928,Robots,"[16, 35, 10751, 878]",img_movies/e5GTdGwZAvaPgO8kOEsGltzgIUX.jpg
667276,Las Leyendas: El Origen,"[16, 35, 14, 12, 10751, 27]",img_movies/fR49hZdFJ6ZtRS23JW79VYmZgI7.jpg
638507,Cómo entrenar a tu dragón: Vuelta a casa,"[16, 14, 12, 28, 10751]",img_movies/n12wESAYZNqa88h4EzdD25bJRYR.jpg
37211,Scooby-Doo y la carrera de los monstruos,"[16, 10751, 10770, 9648, 35]",img_movies/nB2cYO1nVn8XCxODfXkpzZmdLdo.jpg
6795,Zathura: Una aventura espacial,"[878, 12, 10751]",img_movies/8ePd8jBizl04Di7N4VnhD5tXSCo.jpg
300778,El misterio del trastero,"[9648, 10751, 10770]",img_movies/cuscqZp7dIaQXvLOr4NPhfGfmS.jpg
60870,Roxy Hunter and the Myth of the Mermaid,"[35, 10751, 9648]",img_movies/2HSxldYKYvIepA5VEByXJCeI1pb.jpg
792754,Little House on the Prairie,"[37, 10751, 18, 10770]",img_movies/msWuQkDPAz06rDO7FeZ76OHHkMY.jpg
14442,Hechizada,"[10751, 14, 35]",img_movies/4toqLvFh6fNywsR9Y8JK1XTPZ0B.jpg
436931,La película Pokémon:  ¡Te elijo a ti!,"[10751, 16, 12, 14]",img_movies/b5sKR0P5UExJcdhLNy6h02sBA5k.jpg
109980,"Obušku, z pytle ven!","[10751, 14]",img_movies/yhCT8GvwXn1H4ednmwqxkRoeve3.jpg
12920,Camino hacia la victoria,"[18, 10751]",img_movies/itnKK37B1czYCkyCrt0yZwA5TYh.jpg
12096,La pantera rosa,"[35, 9648, 80, 12, 10751]",img_movies/5wYfVgR8hIGeeCk8vifYHZteWdk.jpg
487047,El baile de las brujas,"[10751, 14, 878]",img_movies/70RiLlSIi5q17Ybnq61rUt8JVoU.jpg
24266,El hombre de Río Nevado,"[18, 10749, 12, 37, 10751]",img_movies/nHGDDNaqlbxZfRSRfWNIebIQnsQ.jpg
995133,"El niño, el topo, el zorro y el caballo","[16, 10751, 12, 14]",img_movies/zCSrpzYQgi8nmzHi7ZgszQ6Z1Ln.jpg
10882,La bella durmiente,"[14, 16, 10749, 10751]",img_movies/ofoVXR8gBYhV4e0MpRQtSpeXLiK.jpg
10882,La bella durmiente,"[14, 16, 10749, 10751]",img_movies/ofoVXR8gBYhV4e0MpRQtSpeXLiK.jpg
293299,Buenas migas,"[16, 35, 18, 10751]",img_movies/iiKxK5ddn3pSJ8sp135Xx3MB63d.jpg
7484,Colegas en el bosque,"[16, 10751, 12, 35]",img_movies/q4xkxD6wcybrwn4dDS2cTczCcBA.jpg
59075,Snow White,"[10751, 14]",img_movies/k7ICLYTRHdyERwOC29pd9FqZD3H.jpg
1321916,Disney Animation: The Illusion of Life,"[16, 10751, 99]",img_movies/2PHjXVQlFVuoGpVu9wbi3cMTS1m.jpg
10992,Como perros y gatos,"[10751, 35, 28, 12, 14]",img_movies/ee8wZ0jIVS2w7BJvVxbyu9DgEh6.jpg
128542,FRED 3: Camp Fred,"[10751, 10770, 35, 10402]",img_movies/wyVZtMe1phhwCmEGDTEVATv8X2g.jpg
13053,Bolt,"[16, 10751, 12, 35]",img_movies/hpunLKNEvjuzCLwLbuWJqzu3OE7.jpg
14128,Cenicienta 2: ¡La magia no termina a medianoche!,"[10751, 16, 10749, 14]",img_movies/eUoQl8Bhd4s5woTc35lHFijhLcW.jpg
879,Hook (El capitán Garfio),"[12, 14, 35, 10751]",img_movies/cB9JjO3IU2s3ZBj1fK3baTCigVW.jpg
1147114,Navidad en familia,"[35, 10751]",img_movies/8MrhtbRHgeL3pnvGd69xmlSoQXS.jpg
277217,Los descendientes,"[10751, 12, 14, 10770, 10402]",img_movies/eUkdI96zP64e7JQLgPpVvM9WKGa.jpg
26450,El fantasma del megacine,"[28, 35, 10751, 9648, 27]",img_movies/sUlIH6ULEatEc2bvd1QnYNEOQtZ.jpg
267935,Mi amigo el gigante,"[12, 10751, 14]",img_movies/sglHfkazJxsIWHPlHrzb60mULLI.jpg
12198,El vuelo del globo rojo,"[10751, 18]",img_movies/nWOQxdXJfyDCv2u9mzFWyL9huRN.jpg
15906,Barbie y La magia de pegaso,"[16, 10751, 10749]",img_movies/2s05XyBmImXVtW36NHSr6j1W4FJ.jpg
10947,High School Musical,"[35, 18, 10751, 10402, 10749, 10770]",img_movies/bg1eLo2OjySRYKaTO89ZDsqUcJ4.jpg
309809,El principito,"[12, 16, 14, 10751]",img_movies/i8gmsOtNe2Zqlj7dqstEprf3w1T.jpg
43158,Godspell: A Musical Based on the Gospel According to St. Matthew,"[35, 10751, 10402]",img_movies/tMKlgEcquG3b8U7lJh7PXi140ue.jpg
17663,Ana de las tejas verdes,"[10751, 18]",img_movies/bofIDdh1mQ2sdOmbrxYLOweAeVt.jpg
726739,Como perros y gatos: La patrulla unida,"[10751, 35, 28]",img_movies/5I9ZSO42I9Rl3aXh7nMaTLWiUaz.jpg
554241,Jugando con fuego,"[10751, 35]",img_movies/cMNiuu6Qcx7YdCRIdmia164AmV1.jpg
637693,Spirit: Indomable,"[16, 12, 10751, 37]",img_movies/bSkqrecf1g2d0h9z0oJlgxXVHwt.jpg
790962,A Vineyard Romance,"[10770, 10749, 35, 10751, 18]",img_movies/8n6owyo12N91E7JycOiXOUZx6pA.jpg
793442,The Clue to Love,"[10770, 35, 10749, 10751]",img_movies/sYlb8UoMTdxxFaotkuYdwtvdg0n.jpg
481848,La llamada de lo salvaje,"[12, 10751, 18]",img_movies/2KlzkeqqmXaDdXo7D6pq7qQLJoM.jpg
2280,Big,"[14, 18, 35, 10749, 10751]",img_movies/ri6DEF9rul9Z0nOkPdTWHilZgJd.jpg
166747,Monster High: Viernes de patinaje terrorífico,"[16, 10751]",img_movies/zkZ2uB1KfYIcAn8dEL44WId9x7x.jpg
11966,Cortocircuito 2,"[35, 10751, 878, 18]",img_movies/w9GNBKn3FNLbhl8CmNOq5El0Ekf.jpg
257,Oliver Twist,"[80, 18, 10751]",img_movies/zhPdYZ3x2uanhM1SyBj4CuL6hSa.jpg
11704,"Nimh, el mundo secreto de la Sra. Brisby","[10751, 16, 14, 12, 9648]",img_movies/knBSHvgA3c48W7QqusHhrF8cfL7.jpg
92682,Tú a Boston y yo a California 4: Luna de miel en Hawai,"[10751, 35, 10770, 10749]",img_movies/tlf0WUL5iakSIfYc8bRVbpSlPoR.jpg
74147,La pequeña locomotora que sí pudo,"[16, 10751]",img_movies/yl1TwtGHJ9I2xNX4LEBydKsrAeH.jpg
30916,Nefi y las planchas de bronce,"[16, 10751]",img_movies/7QKP7YDsMYF92aolzMxrjO8lShk.jpg
550024,Navidad En Grand Valley,"[10770, 10751, 10749]",img_movies/R8O6BlBD2J8N0Z5EI6fjuWQTDS.jpg
9816,Espera al último baile,"[18, 10751, 10749, 10402]",img_movies/qaBdQAa61jE3HYj5WF5zSEKxa0w.jpg
116711,Epic: El mundo secreto,"[16, 12, 10751, 14]",img_movies/r9rCLrojxwXm0meuVWQwCf3bqnz.jpg
153518,Angry Birds: La película,"[16, 12, 35, 10751]",img_movies/wHlxud7DzsolgvasBFt6gFHIUwP.jpg
19594,Bartok el magnífico,"[16, 35, 10751, 14, 10402, 10770]",img_movies/qCQm5rGdhm9BTFVB86U0zhopbBc.jpg
313297,Kubo y las dos cuerdas mágicas,"[16, 12, 10751]",img_movies/b9L5BomkYAHwiRaVNp14WibZhHs.jpg
9444,Anastasia,"[16, 10751, 14, 12]",img_movies/bppGWGA8zq1sRvTdDJnUzVW9GcH.jpg
1038803,Cupid's Christmas,"[10749, 10751, 35]",img_movies/3mrhHmKF75BshA8zYpnE0Trdm4y.jpg
136799,Trolls,"[10751, 16, 14, 12, 35, 10402]",img_movies/grCBNLzAGbRrGMzF4eTM9EXwP78.jpg
23023,Rompedientes,"[35, 10751, 14]",img_movies/aSYzDNAdj9X2CstvuU9cj9rv4bE.jpg
73960,Game Time: Tackling the Past,[10751],img_movies/kdIKGOGgoHaTvRSdmc41RuseJlB.jpg
662745,Monica and Friends: Lessons,"[10751, 35, 18, 12]",img_movies/xUXqbadZGR5sjdOZ6dRtV4t8QQq.jpg
513736,LEGO DC Super Heroes: Aquaman: la ira de Atlantis,"[16, 10751, 28, 35]",img_movies/5S6BbTIu18CLEHRDdNzCLzSKAMq.jpg
127380,Buscando a Dory,"[12, 16, 35, 10751]",img_movies/wXBwo2DxTm6wZ8Cbu02t9kzzoK4.jpg
1278101,小小的我,"[18, 10751]",img_movies/kvRhquopoC2idxgkRYnbVN4q2B3.jpg
387592,Cavernícola,"[10751, 35, 16, 12]",img_movies/lS3AiC4FrNtGK819OnbtWnmWh1h.jpg
759872,The Farmer and the Belle: Saving Santaland,"[10751, 35, 10749]",img_movies/tOtzpBwxMz0pmX0hno123pW7qPf.jpg
375107,"Al aire, patos","[16, 10751, 12, 35]",img_movies/96NP9cZh43GJYSmr4E3lqpQoSrB.jpg
400045,An American Girl: Lea to the Rescue,"[10751, 12]",img_movies/nZUMI8Y63UT0niYxfjZQznsAzzw.jpg
682075,Las aventuras de A.R.I.: Mi amigo robot,"[10751, 878]",img_movies/dmXQl7HRAPLwMcDva8QogAMAsBp.jpg
446893,Trolls 2: Gira mundial,"[10751, 16, 35, 14, 12, 10402]",img_movies/9GdgycCYq3vnxLHw5Ldah8JEjH4.jpg
19100,Aquellos días felices,"[35, 10751]",img_movies/m3GJUarfKgn5OLJZmSjUtV7Bcwh.jpg
3170,Bambi,"[16, 18, 10751]",img_movies/q9LI5Uloz1WRqaJjr8Tq2aOeSeH.jpg
10228,Pokémon: La película,"[16, 10751, 12, 14, 28]",img_movies/aeskMWlroIsPR9AllXLW2H6Gev0.jpg
11130,Princesa por sorpresa 2,"[35, 18, 10751, 10749]",img_movies/ndsSUCSqwe8nqdTqJXX4aDrsNM0.jpg
129533,Barbie: La princesa y la cantante,"[10751, 16]",img_movies/hHM7FH7LnyqeD6YhEYolEEAFbKV.jpg
178682,El retorno de los magos: Alex vs. Alex,"[10751, 35, 10770, 14]",img_movies/arSJXWb2MipcD9ksgG59fbQLFlB.jpg
116440,Maggie Simpson En El Día Más Largo De Maggie,"[16, 18, 10751, 35]",img_movies/iys8qSRuynNjBK4BR6CNj8U2XYz.jpg
14411,Simbad: La leyenda de los siete mares,"[10751, 16, 12, 35, 14, 28]",img_movies/ewoNM3cDc3DG0yRhtvya2UUiXN1.jpg
339928,Once I Was a Beehive,"[35, 18, 10751]",img_movies/zOV0bO2ZSnwsu9JsiujZFHr1kY7.jpg
874966,The Song to My Heart,"[10770, 35, 10749, 10751, 10402]",img_movies/9s9fkDkpi43MI3CIaWQP5ifhiJM.jpg
451500,Santa Claus & Cia,"[35, 14, 10751]",img_movies/ows7ZifPJZZtoHT9mqK9yj3wXhe.jpg
379686,Space Jam: Nuevas leyendas,"[10751, 35, 12, 16, 878]",img_movies/1BjZAcj4oGokaIGoMDWh6njWzVr.jpg
798021,Familia revuelta,"[35, 14, 10751]",img_movies/mDJiZua9gUzHRwefHhw2OaJ8HTF.jpg
256961,Superpoli en Las Vegas,"[28, 35, 10751]",img_movies/5JkfQy1cq7IUxXbDxEBIoORXPuZ.jpg
1498,Tortugas Ninja,"[878, 28, 12, 35, 10751]",img_movies/uDJipJy4zwIN9F7stcaTGwfD9yP.jpg
9279,Un padre en apuros,"[10751, 35, 12]",img_movies/ajuYAcn5LDxXE7yoDISTsL0BCuy.jpg
421892,Shrek 5,"[16, 10751, 35, 14]",img_movies/aRntI6gNBMu4B6YozI7rxXRPyQo.jpg
122977,Don Bosco,"[12, 10751, 36, 10770]",img_movies/fVFlTWdjvu3t98l9WlXB1984ATl.jpg
34584,La historia interminable,"[12, 14, 10751, 18]",img_movies/dHZ3HmN294z2ri1KyWFwBORFOd7.jpg
1336928,El casoplón,"[35, 10751]",img_movies/godwprYhs8weMqDEA1iI3bJmm6q.jpg
1497,Las tortugas ninja II: El secreto de los mocos verdes,"[878, 12, 28, 35, 10751]",img_movies/pHX1HeO3oFcy50QoOaBOl5Rgtc0.jpg
35019,La niñera mágica y el Big Bang,"[35, 14, 10751]",img_movies/hEitv4R2x0fqzM9MRC7faYehXOb.jpg
13466,Cielo de octubre,"[18, 10751]",img_movies/qs0GdHYvrNNoe6dEhmiNK5OotWu.jpg
10719,Elf,"[35, 10751, 14]",img_movies/iJrvkckDP7MKfimogB6lNUfQRx.jpg
51438,¡Mola mazo ser mono!,"[35, 10751]",img_movies/ag5JeYsGWjJ7bF9XAgOCdvyXAFe.jpg
12233,Oliver y su pandilla,"[16, 35, 10751]",img_movies/31pu0jSoa6iUouojFnjjlqgOnHB.jpg
75141,Aventuras en el Mississippi,"[10402, 10751, 12]",img_movies/g4yl5xXpz8Yf0BUc1K42qOZop0H.jpg
560688,Batan Güneş,"[18, 10402, 10749, 10751]",img_movies/gOYDwHhGhErfRcfYURHybDJ5EdJ.jpg
77499,Barbie: Una Navidad perfecta,"[16, 10751]",img_movies/2wBBLFoWQfDPAeNpPVy0Mogio5v.jpg
932107,The Engagement Back-Up,"[10770, 35, 10749, 10751]",img_movies/jfAZQwr3dyQ7xybRgxjcud8URZi.jpg
114612,Storybook Classics - Robin Hood,"[12, 16, 10751]",img_movies/rVdzBRqJsBbZWJ0hIN1DbatxVtD.jpg
329996,Dumbo,"[10751, 14, 12]",img_movies/tLbijKcpZfFRgKTNs1HBWFrEGqp.jpg
621876,Flora y Ulises,"[10751, 12, 35, 14]",img_movies/ehesNeYjfTkkJgIYbKKrWcqY2fA.jpg
9449,"Los Borrowers, una gran aventura","[12, 14, 28, 35, 10751]",img_movies/dLGvEitCygGHdTul5F9afkdZDT.jpg
31170,"Casper, escuela de sustos","[12, 16, 35, 10751, 14]",img_movies/xCMG8ZuJTuLnMW3jubq4lyWxFdI.jpg
1187294,¿Quién es quién?,"[35, 10751]",img_movies/o4T0QAgm9bBWaU7kHWGD3o5b4M2.jpg
587693,Un príncipe de Navidad: Bebé real,"[10749, 10751, 10770]",img_movies/aBI8CcMVaiTSS28n34uAx7ZVit2.jpg
378236,Emoji: La película,"[16, 10751, 35]",img_movies/3Gsc5NFpeT22l43sEHd7rVZSbXK.jpg
76285,Percy Jackson y el mar de los monstruos,"[12, 10751, 14]",img_movies/akbLEdUzQ5T2R7coc5nOEqk7FjE.jpg
508439,Onward,"[10751, 35, 12, 16, 14]",img_movies/tHWeWBBOlkPYdlZcjSKeToQvgZg.jpg
47168,Viento en los Sauces,"[14, 35, 10751, 12]",img_movies/x7UMeyL6v2fpgHS2C1F4Ux56khr.jpg
213787,What Becomes of the Children?,"[18, 80, 10751]",img_movies/b1qPWK4xYC779NIbfSWRGwnHLJY.jpg
735168,我在時間盡頭等你,"[10749, 10751, 14, 18]",img_movies/dm66uZ4vtCRf5LAZXH2eWteuuGR.jpg
37797,Susurros del corazón,"[16, 18, 10751]",img_movies/q5ucEqlNH6ypr6KF8UILssqdasU.jpg
639721,La familia Addams 2: La gran escapada,"[16, 10751, 35, 14, 12]",img_movies/esOfrTHCoGXbysiLGeimR8nT94q.jpg
567811,10 vidas,"[16, 35, 10751, 14]",img_movies/4clvunwVxvwjem4y1BjuqImlPB.jpg
499701,Dora y la ciudad perdida,"[10751, 35, 12]",img_movies/zFzRbVWduN0qewAjLJEKlNvMunt.jpg
961725,La Guerra de los Lulus,"[12, 36, 10751, 18, 10752]",img_movies/ghjUp8uMb6FtUdTC3PI3t7IoWLN.jpg
426543,El cascanueces y los cuatro reinos,"[14, 12, 10751]",img_movies/eYDNJvFvjgVIklbf76St7ldnsaX.jpg
74849,El especial navideño de Star Wars,"[12, 878, 10751, 10402, 10770]",img_movies/3vFFdLKigS3swN0pIBQbuRqSXIy.jpg
983556,Planning for Joy,"[10770, 10749, 35, 10751]",img_movies/bXC3mCUMryXtwH2l6TkYpAJ174s.jpg
2493,La princesa prometida,"[12, 10751, 14, 35, 10749]",img_movies/dYgsPYY3sI6Zvie8NaJeA0vo1PF.jpg
79418,Robbie the Reindeer: Legend of the Lost Tribe,"[10751, 35, 16, 10770]",img_movies/mHC8QQ9xAOFLliGUzTrMKYweeMj.jpg
2605,Cortocircuito,"[878, 35, 10751]",img_movies/kuCVtkWApDxOTsEyMeCWonEt7qI.jpg
68728,"Oz, un mundo de fantasía","[14, 12, 10751]",img_movies/piHFgW1yotlHrewwdlQJG7gRRLu.jpg
227257,Monster High: ¡Guerra de Colmillos!,"[10751, 16, 14]",img_movies/2rDjqiJwqNd4NpnkUTpHfYQbu85.jpg
48466,Shrek - Especial de Halloween,"[16, 35, 10751]",img_movies/e0GrdDk0IMOy9bU5DTJsnSdln0p.jpg
1139087,Érase una vez un estudio,"[16, 10751, 14, 35]",img_movies/81BdCKeRtyHr0muZY72zYr0JM3j.jpg
19164,En busca del valle encantado IV: Viaje a la tierra de las brumas,"[12, 16, 35, 10751]",img_movies/auROSiN4VL3Ckjab1s8FiKDbXsh.jpg
227973,Carlitos y Snoopy: La película de Peanuts,"[35, 16, 10751]",img_movies/2vh5QyyFgWCVNipA6C70BT3cRt0.jpg
44826,La invención de Hugo,"[12, 18, 10751]",img_movies/wgiscmtnwuMrj8Ts7qCqp8pSrOm.jpg
39057,Pokémon: Arceus y la joya de la vida,"[10751, 16, 12, 14]",img_movies/4ghGJZl9N5VZkHy4GFSAPhY5Jgt.jpg
10869,"Herbie, un volante loco","[10749, 35, 10751, 14]",img_movies/nABtlB6BqKjRIcMeEXB3OUvXpGf.jpg
338958,Desencantada: Vuelve Giselle,"[35, 10751, 14]",img_movies/kk3h3T1h9CyrlpKV2SzbLF4wj82.jpg
36602,The Wind in the Willows,"[10770, 18, 10751]",img_movies/pn1qEuEg2nZUsWtwfGceYuqeK8u.jpg
1118203,La Princesa Cisne: Ha nacido un cuento de hadas,"[10751, 16, 14]",img_movies/rPHUSeqb2HI4JKe9xMawxeMZHAb.jpg
2309,Corazón de tinta,"[12, 10751, 14]",img_movies/hMGNlzmgjFrPU4XIlkE0uDx7CU7.jpg
512901,El caballero de las sombras,"[28, 14, 10751, 12]",img_movies/n8R5BHkbA8HBO4ibwKnEUlDBqRT.jpg
266647,Pan: Viaje a nunca jamás,"[14, 12, 10751, 28]",img_movies/gV3bDhG5Vn8HX2nJUNYeUqGoXcI.jpg
75523,The Wind in the Willows,"[16, 18, 10751]",img_movies/5eQ8GvgjWhO9N5qkTMgMwVw9QRj.jpg
54113,La princesa Cisne II: El secreto del castillo,"[10751, 14, 16, 10749]",img_movies/baMeQSxukVdPVQUSGhtKe6fA4aR.jpg
2486,Éragon,"[14, 28, 12, 10751]",img_movies/kr7MbR744tyqIJqbs2FSCfsy9pg.jpg
318196,The Monster of Highgate Ponds,"[10751, 16, 14]",img_movies/mAYvVHqwpvGKaS1WvjKVod5V7Uj.jpg
36838,Los sueños del señor Rossi,"[12, 16, 35, 10751]",img_movies/v4i2Sde2sRK6rsmTaQYFSo5pxQU.jpg
732310,Switched,"[10751, 35]",img_movies/sEoOHaU6pqgLsXJAVWLo1GBuKPx.jpg
533,Wallace y Gromit: La maldición de las verduras,"[12, 16, 35, 10751]",img_movies/smYqt61tPAgjH9NZEYx5HJ0qTyQ.jpg
361142,Timm Thaler oder das verkaufte Lachen,"[10751, 12, 18, 14]",img_movies/Ah2e7UtRKmx2X5YlH42OFoOGkUJ.jpg
864101,Sin señal,"[878, 18, 12, 10751]",img_movies/g1g6hCYtuRuf9ZJISDmCKjXffSs.jpg
276819,Dot and the Whale,"[14, 16, 10751]",img_movies/2VI3rEup5Iy63pOjMKEWNMiszlq.jpg
16187,Buzz Lightyear: La película,"[16, 10751, 35, 878, 12]",img_movies/tgI2qNyRGmJJIlx3mAlK5xQr4F5.jpg
449124,Amor a primera vista,"[16, 35, 10751, 10749]",img_movies/wBKSWgTQwHdJMO2Act0FwvNV2IQ.jpg
