id,title,genre_ids,poster_path
693737,The Chronicles of Narnia: Prince Caspian & The Voyage of the Dawn Treader,"[14, 12, 10751, 10770]",img_movies/wK7Sn9z7Hq3CYMezbePkDyYvz85.jpg
1134680,La princesa orgullosa,"[16, 10751, 14]",img_movies/vnW5CUN10ENlAF3CG2EqquNOMrR.jpg
59178,El viento en los sauces,"[10751, 16, 12, 35, 10770]",img_movies/oDXSed3TihGrQsNUbns5oIE8Urj.jpg
13004,Barbie y El castillo de diamantes,"[16, 10751]",img_movies/o3nwrE8OjpOufeu42JbHcW8l4zO.jpg
12536,Solo en casa 4,"[35, 10751, 10770]",img_movies/q9BAc2Q37oQWcRlMKUkuRilJ90E.jpg
13205,Bambi 2 (El príncipe del bosque),"[16, 18, 10751]",img_movies/hquwtrcEZTmupcIsds64y4ZPqMe.jpg
41216,Ga'Hoole: La leyenda de los guardianes,"[16, 12, 10751, 14]",img_movies/dsOfwuOYnXUzOORTwYr9aKiKqtL.jpg
62394,El Pequeño Cherokee,"[18, 10751]",img_movies/cBJCiV56y5i5kEWZw1vXf2QYuFM.jpg
278818,Barrio Sésamo: Elmo salva la Navidad,"[10751, 10402, 12, 35, 10770, 14]",img_movies/3Nsctk6LqkiTjWS6VBk9N5Mt4a9.jpg
13042,Presto,"[16, 10751, 35]",img_movies/1RMMyEkRPHvVxPDvhFmmw6xbcIb.jpg
384874,A Horse Called Bear,"[10751, 18]",img_movies/ureKnebOfFQYmckx9DmAbf226rU.jpg
20377,La tostadora valiente va a Marte,"[16, 10751]",img_movies/zO6SF0qLZfgSVRIfk8Y8l4hmN5e.jpg
1042411,Trick-or-Treat for UNICEF,"[16, 10751]",img_movies/vMdIH5CfYj8ZQ1PSDhuDxnsuHl3.jpg
102726,Un tonto con un billón de dólares,"[35, 10751]",img_movies/j2zmDAD22EG3MxU0ILyiRiQe3qH.jpg
22102,La tropa de Beverly Hills,"[10751, 12, 35]",img_movies/kEovxek72PPfzAUVpQmsqigX0Da.jpg
126548,Le Fils du Français,"[12, 35, 10751]",img_movies/ez6NjzHsX1ZYproJCofINLFV9D9.jpg
1304500,Tale of the Forest Unicorn,"[10751, 14]",img_movies/m7QpNg9sEpKebmIlbUe6M2BQ2cN.jpg
6589,Superdog,"[10751, 28, 12, 35, 14, 878]",img_movies/kHlXtndIRk8k1pEmE6cQyRGvoU1.jpg
646106,La travesía,"[10751, 10752, 53]",img_movies/depdHrjxbvhO5HhofhIsOXSXyWw.jpg
34134,Barbie en Una aventura de sirenas,"[16, 10751, 14]",img_movies/7SL9oL7qXUSSnytBzWz839AMWxi.jpg
607386,Marooned,"[16, 12, 10751, 878]",img_movies/Avq6ipVVIb0kbdltnGLwR34mCwU.jpg
366978,Arthur's Perfect Christmas,"[16, 10751, 35, 10770]",img_movies/lk2SDlixFUpiCtiKxSlHU4HrNmC.jpg
433,Mary Poppins,"[35, 10751, 14]",img_movies/8hU9v0EYEiAWYOkROcy4iWnSNpl.jpg
929204,Wallace y Gromit: La venganza se sirve con plumas,"[10751, 35, 12, 16]",img_movies/e4YIxQEoz2lwZA3WLtFzAogxl44.jpg
1486502,Poluição dos Mares & Oceanos,"[99, 35, 10751]",img_movies/nrM9IxvofTq89pXJIELtaDA8RCg.jpg
451172,Илья Муромец и Соловей Разбойник,"[35, 16, 12, 10751]",img_movies/hSdczan7HmhrD2SnXuAygfWIUDI.jpg
9036,Bajo cero,"[12, 18, 10751]",img_movies/eXm62HsxnFukG3dDmlNBphFsZ6X.jpg
18890,Rex: Un dinosaurio en Nueva York,"[16, 878, 10751]",img_movies/yIubDxFiMSuxwV1qb2Ol2eMBRSd.jpg
1075969,Moonrise,"[18, 10402, 10751]",img_movies/8gbEh9At6Rw1mfMXHZgrIAJ8ywZ.jpg
846214,"Los Simpson: la buena, el malo y Loki","[16, 35, 10751]",img_movies/u10ZfFwbCMB4UrFy7OlHq08fBRr.jpg
1181107,El Rey de Reyes,"[16, 10751, 14, 18, 12]",img_movies/oukn96XolAQBXykWTVT6h0HNgY7.jpg
11459,Sky High: Una escuela de altos vuelos,"[12, 35, 10751]",img_movies/dXtT1o8bLUflTSh1e0XvDSzCFs4.jpg
355111,Barbie en El campamento de princesas,"[16, 10402, 10751]",img_movies/55NspwnwJuMhj9nFAOBs3YyUiZH.jpg
116743,Blancanieves y los siete enanitos,"[16, 18, 10751, 14, 10402, 10749]",img_movies/eYiSyqi584AW9eKHPVYzME3cNTv.jpg
421920,Tabaluga y la Princesa de Hielo,"[10751, 16]",img_movies/ia88E1Y31kcSQeODNHNu5AV2xDe.jpg
34204,Regreso a Halloweentown,"[10751, 14, 35, 10770, 28]",img_movies/cENAOPi5zxTnRdmed8dF26f5AMS.jpg
19458,Programa de protección de princesas,"[10751, 10770, 35, 18]",img_movies/rUdmmKzWJtdAZBjSxgoQM2s56df.jpg
592687,Marvel Rising: La batalla de las bandas,"[10751, 16, 28, 35, 878]",img_movies/mFL0EzAhEj3vscyGUMk6sT7pfQg.jpg
81450,Cuando nace el amor,"[18, 10749, 10751, 10770]",img_movies/b0JiPlWEZ8cnhhgVOWo0rnbGuvh.jpg
10588,El gato,"[10751, 35, 12, 14]",img_movies/61lpYW9NTJ1UYsCuE78lEvlHXzx.jpg
13680,Papá por sorpresa,"[35, 10751]",img_movies/fdryOOeqeX0SSKdk7Pvz4mBXGid.jpg
206161,Sally Marshall Is Not an Alien,[10751],img_movies/gmW0m6uJPTzLcOe25NAGyWcbS4C.jpg
18935,La batalla del campamento,"[35, 10751]",img_movies/14GzgM3U2ABJ3h4ixhOkWpoQJAj.jpg
532639,Pinocho,"[14, 12, 10751]",img_movies/76MYNTMpbiZYqzNArPXmXnPsQce.jpg
93567,The Pride of Jesse Hallam,"[18, 10751, 10770]",img_movies/yXt9fQQabeZJxVryn9JFw9LHrSX.jpg
68179,Operación escape,"[16, 35, 12, 10751, 878]",img_movies/vvsivwSxVJbGDG9T3XDGzJ36zst.jpg
615774,Scooby-Doo! Regreso a la Isla Zombie,"[14, 16, 10751, 12, 35, 9648, 27]",img_movies/aYW3xZ2TvVn5CDp3Knc5cHyA5is.jpg
9948,Tod y Toby 2,"[12, 16, 35, 10751]",img_movies/pqPdNJG8XC7cklobrB5pk8ML1Ij.jpg
213729,Zameer,"[10751, 18, 28]",img_movies/mazm9iTC4i2idkjBW3XUBYDZs0p.jpg
366672,Un héroe samurai: La leyenda de Hank,"[16, 12, 35, 10751]",img_movies/dcccakIsT9rBE3EH1f38JMqtgYw.jpg
668482,Matilda de Roald Dahl: El musical,"[10751, 35, 14]",img_movies/7iUkSvlCnYdyl9tSKexwHK9Mo8p.jpg
12902,Scooby-Doo y el monstruo del lago Ness,"[10751, 12, 16, 35, 14, 9648]",img_movies/xOfR8r6J5wFhuXPly16CVPWONV2.jpg
53605,Plop in de Wolken,"[10751, 12, 35]",img_movies/fnCbrPbjs6CUjYIsfyEbU3RSaCb.jpg
155189,Musical: Robin Hood,"[10402, 10751]",img_movies/85eNcXgLlCMnMqMJgot2nrpRUF9.jpg
23398,Alvin y las ardillas 2,"[35, 10751, 16, 14, 10402]",img_movies/8OMxfeZq7TtoRoHaQVaNaq9FqOu.jpg
676701,Tadeo Jones 3: La Tabla Esmeralda,"[16, 12, 10751, 35, 14]",img_movies/sK5e1HbxVbvzUuobpVWtaItRSSJ.jpg
21385,"Mickey, Donald y Goofy: Los tres mosqueteros","[12, 16, 35, 10751]",img_movies/5Ksryc9HHjSikRJNaX4LvBThROS.jpg
10601,Peter Pan: La gran aventura,"[12, 14, 10751]",img_movies/xtJoP8pppOqT4rECg3E8VkvFkCj.jpg
87313,Y el amor llegó en Navidad,"[18, 10749, 37, 10751, 10770]",img_movies/jYqWZG3f5FRy8oUwZYOn77h9I59.jpg
534344,Todo por Grace,"[10751, 10749]",img_movies/9FfDRd2JINlcEHTGlo365rHWcIH.jpg
331600,Bićemo prvaci sveta,"[10751, 18, 36]",img_movies/3ZIdX1aANmIPpkoGKP1cEEPmmBd.jpg
60307,El diario de Greg 2: La ley de Rodrick,"[10751, 35]",img_movies/jETOdxytC3YmZ6jdMeXR0KD65xy.jpg
91342,Barbie en Una aventura de sirenas 2,"[16, 10751]",img_movies/tfDohxpz9AndhXduD2GpHj95teu.jpg
9904,Salvaje (The Wild),"[10751, 16]",img_movies/muDdhFdx4qZvqmO3DjIPaBR3qRW.jpg
25913,Balto 2: Aventura en la tierra de hielo,"[10751, 16, 12]",img_movies/2wSC82VnkZ2MhvfUWrkxDWr0csc.jpg
10837,Patoaventuras: La película - El tesoro de la lámpara perdida,"[12, 16, 10751, 35, 14]",img_movies/yvxrhXcYmxKaJkOACjO3kqK9HU6.jpg
21533,El viaje del Unicornio,"[12, 14, 10770, 28, 10751]",img_movies/vhRO0oqfezZXXM57jK9CDEONRVx.jpg
455546,Una historia de sirenas,[10751],img_movies/4m6MJnH7EdwQ6Tcli8pI8YgQscT.jpg
806058,The Fight for the Fox Box,"[16, 10751, 10770]",img_movies/nzhLoNlJOpOd3jkhHnFt0IGn7eY.jpg
258230,Un monstruo viene a verme,"[14, 12, 10751]",img_movies/bBPDstXaaQAGueDMVTS29vhHLfs.jpg
19026,Azur y Asmar,"[16, 10751]",img_movies/bAyLfVoLLXYuOTJmf6yOF9j1mUr.jpg
13700,Zafarrancho en el rancho,"[16, 10751]",img_movies/p6xPtCH7Bph1PStv9AjTgikspEA.jpg
137116,Los Pitufos: La aldea escondida,"[10751, 35, 12, 16]",img_movies/zqXn3gaMBNHNK7YHdYNidwWrJoT.jpg
431693,Espías con disfraz,"[16, 28, 12, 35, 10751]",img_movies/j2xcicPNXzNex47EYOfw45Dl1o0.jpg
289520,Perfect on Paper,"[35, 10749, 10751, 10770]",img_movies/owJbhX0kevW6Qcc1ZhvZSNxNPAD.jpg
1189423,The Sloth Lane,"[16, 10751]",img_movies/8NpFJjMR27jlV3BZhdZ4NtbGXp2.jpg
1231574,Mi querida oni,"[16, 14, 12, 10751]",img_movies/epK6j9geWlba2zrxT1O8RWGyEBO.jpg
11451,Herbie: A tope,"[35, 10751, 12, 14, 10749]",img_movies/6sqdjzRyvn2MeFlsjxJTAxIaoLj.jpg
324636,The Piper's Tune,[10751],img_movies/bBCDneT7Pl7X5jgqM6AX7XmPr65.jpg
125244,El señor sapo,"[16, 10751]",img_movies/zMRokrWAWccuqgDCNvQoKJEPHlS.jpg
133012,Os Trapalhões e a Árvore da Juventude,"[12, 35, 10751]",img_movies/gJtL538F4brfsSOrbxAAiRRBQqH.jpg
5123,August Rush: El triunfo de un sueño,"[10751, 18, 10402]",img_movies/jOhfqgseHk1bjHu5YjtGlIbsKJA.jpg
1221404,クレヨンしんちゃん オラたちの恐竜日記,"[16, 12, 35, 10751]",img_movies/bB2errIvjMAX6SyxiioRfkHjlwt.jpg
9836,Happy Feet: Rompiendo el hielo,"[16, 35, 10751]",img_movies/r6BZdJ8EgT956qyJnPksFuiZ4Xb.jpg
662708,La película Pokémon: Los secretos de la selva,"[16, 12, 10751, 14]",img_movies/r6FMNFl4mAnwFC5vgAGi2acmQlC.jpg
47480,El niño león,"[12, 10751]",img_movies/6oDnWf9SRhey6iNRRar9BS0QTEa.jpg
23903,Jorge el curioso 2: ¡Sigan a ese mono!,"[16, 10751]",img_movies/1jkSEqOvp3CnA3UzWrT56cu7yLR.jpg
406997,Wonder,"[10751, 18]",img_movies/wowB0C4S5KX5SNbhGMkbZZEOqCR.jpg
322964,The Clue of the Missing Ape,[10751],img_movies/a1lqNlXitefgyPKkQazm26I26XF.jpg
308531,Ninja Turtles: Fuera de las sombras,"[28, 12, 35, 10751, 878]",img_movies/t24yGNL0aLFFfN9X3TkoV1sCSAA.jpg
81332,Un beso inolvidable,"[10770, 10749, 10751, 18]",img_movies/ecgrk0VsqzMMTUg5VsfqJADgaeM.jpg
530,Wallace y Gromit: La gran excursión,"[10751, 16, 35, 878, 14]",img_movies/tSATysMjCt08TNVu6afSZhJWYA7.jpg
770156,Un ángel en nuestras vidas,"[18, 10751]",img_movies/yfnJ5qIYx7q33fY4jqv9Pu95RSg.jpg
10957,Taron y el caldero mágico,"[16, 28, 12, 10751, 14]",img_movies/h25djWDLb5ZtfFNBEpNDmRLOr2g.jpg
10865,Atlantis: El imperio perdido,"[16, 10751, 12, 878]",img_movies/uR7AKWMDTwyAub5r4QoPPiJImvx.jpg
98419,Una noche en el castillo mágico,"[14, 10751]",img_movies/lKwYu6I25g5ifR8JbxKPlO82Eby.jpg
587370,Pohádky po babičce,"[16, 18, 10751, 14]",img_movies/6LZJKktqh9jTL27vMU6oxzdvB3W.jpg
110420,Los niños lobo,"[16, 10751, 18, 14]",img_movies/ixTNHHU8Wx0F8V4NzGJaiRcl18F.jpg
43392,The Jackie Robinson Story,"[18, 10751]",img_movies/cx13WcbLX3dU7Lo6ZcVwygQpdtO.jpg
19186,Tú a Boston y yo a California,"[35, 10751, 10749]",img_movies/8kdwj24A220LMHO1PXRGSpUK8vz.jpg
11528,Historia de un verano,"[10751, 35]",img_movies/dpimdVQRGJp6lv9fNACxCrhKXGY.jpg
1030587,映画ドラえもん のび太と空の理想郷,"[16, 12, 878, 10751]",img_movies/guyQgRlKcsb7fdBv5UJRnPB4fsn.jpg
10054,Spy Kids,"[10751, 28, 35, 12, 878]",img_movies/jWIsfU9NXiOBsGy0WUx8T3Kiaw.jpg
15969,El retorno de Jafar,"[10751, 12, 16, 10749]",img_movies/dpnjhDsWimMUOMsuz2AVsqeU9vL.jpg
173214,Tainá 3: A Origem,"[12, 10751]",img_movies/rl4PLInhMLGxRS8sjYQhmnteU71.jpg
2395,Astérix en los Juegos Olímpicos,"[14, 12, 35, 10751]",img_movies/gSA4pkT2h2bgrbwiOBWhXx6gctL.jpg
175112,Campanilla: Hadas y piratas,"[16, 10751]",img_movies/7Jrap24Ki03bC39hbfyebw3xDul.jpg
148656,El encanto de la dama gris,"[10770, 10751, 14]",img_movies/yXdG4mMNqUwurLgOfNzEdDsyyGO.jpg
858918,One Summer,"[10770, 18, 10751, 10749]",img_movies/yRjSB2Uq3EwGn2ej0I8H78hWaCy.jpg
13399,Robbie the Reindeer: Hooves of Fire,"[16, 35, 10751, 10770]",img_movies/r0xVWX3pNNscD9YMn0qXBMl11wl.jpg
1156621,Ninja Turtles: Caos Mutante 2,"[28, 12, 16, 35, 10751]",img_movies/vRb1mNbvriiaYUAsjACyVMP3GAG.jpg
455842,Elliot the Littlest Reindeer,"[16, 10751, 12]",img_movies/3CwWjknwfjE1FndfvLFmx1Q4IMd.jpg
79707,Viaje a Agartha,"[16, 12, 14, 10751]",img_movies/aWwGofN99kd8g1MUza39sI72upj.jpg
38223,Harriet la espía,"[35, 18, 10751]",img_movies/spTUUMgIVm4gOdWL35IoYWEuZQl.jpg
23566,Barbie y Las tres mosqueteras,"[16, 10751]",img_movies/xhXP2Yf6zKdnmbY4bLFeRUd7csY.jpg
1140521,The Magic Faraway Tree,"[10751, 14, 12]",img_movies/oH0pSSQvzEKcaY7P2Kb2AAULp8W.jpg
352088,Bending the Light,"[99, 10751]",img_movies/uYuoygBi30T8o4jB3zikRhgbAUr.jpg
360814,Dangal,"[18, 10751, 35]",img_movies/cJRPOLEexI7qp2DKtFfCh7YaaUG.jpg
342473,Ballerina,"[16, 12, 35, 10751]",img_movies/oHqHeJRE7NSK7qHeV48phbuDTe6.jpg
18198,Barbie: Mariposa y sus amigas las hadas,"[16, 14, 10751]",img_movies/qMH3FpLDKbzFngxN1aVth3srgdO.jpg
69717,Vivir para siempre,"[18, 10751]",img_movies/r67zqvApafOJ36aFp9bYeIEyOSt.jpg
13493,Loco viaje al campus,"[35, 10751, 28, 12]",img_movies/jkk0xchNfaPlNp0ScfT3tTM6GYX.jpg
11283,La niñera mágica,"[14, 35, 10751]",img_movies/65oeFSIfvSuNi2g28slZaFJ8L86.jpg
9986,La telaraña de Carlota,"[35, 10751, 14]",img_movies/zI6O0Bf3BB3eSxp04Lkz0ficrvm.jpg
242828,El recuerdo de Marnie,"[16, 18, 10751, 9648]",img_movies/yeB3UCvjRsKTuDs6iTS7u9HYpJ2.jpg
276938,Punjab 1984,"[18, 10751, 36]",img_movies/qjBYrBWnUiUiYCuNeCh8qkSvALw.jpg
15165,Barbie en La princesa y la costurera,"[16, 10751, 35]",img_movies/2X6kRYytvhEwuS2ukHwVvIN7eVc.jpg
1010820,Una noche movidita,"[16, 10751, 35, 878]",img_movies/346OtqNzFZTBzA9ak6hPsDx3NFd.jpg
39345,Casper y la mágica Wendy,"[10751, 14, 35, 10770]",img_movies/gWfgCUHkJ4lOHJXp6gdC0pnd9uB.jpg
610045,Norma del norte: Vacaciones familiares,"[16, 35, 10751]",img_movies/ohWU8bPbAK5WEAboIabivld9Hyw.jpg
430447,Mary y la flor de la Bruja,"[12, 16, 10751, 14]",img_movies/l6deONFMWgWQhybV6ipGts5lgk5.jpg
82881,Enredados para siempre,"[16, 35, 28, 10751]",img_movies/iGwR2zXocHKYAU1IppE4jCURzO6.jpg
382748,Stargirl,"[35, 18, 10749, 10751]",img_movies/gwsrtzSrr7G6xjxsa7IwaAMHpEF.jpg
1532577,When It Rained Malunggay Leaves,"[18, 10751]",img_movies/k5H1llrC2jxufYmsE2v5M9QOpUt.jpg
36301,The Tangerine Bear: Home in Time for Christmas!,"[16, 10751]",img_movies/8KJVFHmGBkiqPpa13WR3BZfeYJW.jpg
903676,The Chronicles of Narnia: The Silver Chair,"[14, 12, 10751, 10770]",img_movies/jwkHKgEvOPMJHVl26I9lyMK2Hb5.jpg
8856,"Karate Kid II, la historia continúa","[12, 18, 28, 10749, 10751]",img_movies/fOfjKdFdzDbbArgxk1sOLpQ211g.jpg
439058,¡Hey Arnold! Una peli en la jungla,"[10751, 35, 16, 12, 10770, 14]",img_movies/fVLwKs8hY3gNw1EZa9hzAl8e2R6.jpg
32834,¡Cómo mola ser mono!,"[35, 10751]",img_movies/zNGy1GFzqoYlnukdQ2Vw6RKMpAQ.jpg
1249923,LasseMajas detektivbyrå - Maskoten som försvann,"[12, 10751, 9648, 35]",img_movies/iEkLJv1Vy0PISBUHrLNpsITbpQ0.jpg
643215,Astérix y Obélix: El reino medio,"[10751, 35, 12]",img_movies/gQy5hTqiioNHe85RuPcMyaio9Sp.jpg
13517,El patito feo y yo,"[10751, 16, 35]",img_movies/uHAp3JXW4wRsjskTP2UEU8ZH5f6.jpg
2605,Cortocircuito,"[878, 35, 10751]",img_movies/kuCVtkWApDxOTsEyMeCWonEt7qI.jpg
11212,El peque se va de marcha,"[35, 12, 10751, 80, 18]",img_movies/bxGoMGwxXyixPq9nBM5R6WRYElM.jpg
22752,El dragón chiflado,"[16, 10751, 35]",img_movies/yZ8buDFOCltTfD9TwKmVYIc5V95.jpg
39180,Spot,"[10751, 35, 28, 80]",img_movies/29iKqRGRcNqhrT710ohxVq5WwcE.jpg
116174,Dařbuján a Pandrhola,"[10751, 14]",img_movies/eLY0zSmvKimd9vbM0Cq7aCnfc0n.jpg
586352,Vampiro al rescate,"[16, 35, 12, 14, 10749, 10751]",img_movies/95ThvrSsbFiuEkt4B6PSfzSwZVb.jpg
1245399,"¡Hola, Frida!","[16, 10751, 36]",img_movies/nbGkOwaxnqINpbNVkLw0QnIx5DV.jpg
15167,Barbie en El cascanueces,"[16, 10751]",img_movies/3M5fjV6Pze7zC6suGQAG2MWI2fk.jpg
1033787,Mission Sleeping Beauty,"[16, 12, 35, 10751, 14]",img_movies/kpFXJH3ziHrm67q5L4IIyCKrJF8.jpg
170687,Los Boxtrolls,"[16, 35, 10751, 14]",img_movies/tFElyskZdLHcFaIhesNEPtqKSBd.jpg
2698,Sigo como Dios,"[14, 35, 10751]",img_movies/u7P8kuz2Zk1eVFjF9kgj5NygKsG.jpg
50708,El viento en los sauces,"[16, 10751, 35]",img_movies/cbyKD4muUXixILFtQdBVu7BtWXH.jpg
1310741,1 Kakak 7 Ponakan,"[18, 10751]",img_movies/xBOrUqfMyCEdfz0B6OaOs8RwAbb.jpg
506574,Los descendientes 3,"[10751, 10770, 12, 14]",img_movies/iQICsH7ckxRExHu0fvPrsczpKJu.jpg
1457847,Sangre de cholo,"[80, 18, 10751]",img_movies/ypNoKbFbTP8uP4ijCi4y2AkTdpK.jpg
1401586,Sonic 4: La película,"[28, 12, 35, 10751, 878]",img_movies/t8uoHBODkFlSQJRL6qc4IclUBlH.jpg
10501,La ruta hacia El Dorado,"[10751, 12, 16, 35, 80, 14]",img_movies/yI7KqevlFBOJDpXFTZa0swDQZLU.jpg
499088,La abeja Maya: Los juegos de la miel,"[35, 10751, 16, 12]",img_movies/ctC40TabH9GwqBXpEgBeJXs9Dzl.jpg
119892,El rey Mono,"[28, 12, 10751, 14]",img_movies/j1QQuO0QF0K895YO4KuFpW9xZW3.jpg
7443,Chicken Run: Evasión en la granja,"[16, 35, 10751]",img_movies/4Enrlqg9FMirWTIHKHexfJd4hdv.jpg
1076364,La cita de Carl,"[16, 12, 10751, 35]",img_movies/ow1znpLHXVdkw7QrBoZjumJWmdT.jpg
406566,The Magnificent Six and ½: A Good Deed in Time,[10751],img_movies/yRInSqrqhHQcWZwRvwzjpiB0FSX.jpg
1010705,The Great Wolf Pack: A Call to Adventure,"[12, 16, 35, 10751, 14]",img_movies/7CssoRj5MYnFtNVdNWDZnYNwnxp.jpg
145931,Límite Mil Millones de Dólares,"[16, 28, 12, 10751, 14, 878]",img_movies/4fVcAw27D1ALr3zBIkQTnJH949H.jpg
308686,"Signed, Sealed, Delivered for Christmas","[10751, 10770]",img_movies/yoMg33yFaBs7JYt2pPAoe0E6q0Z.jpg
50359,Hop,"[16, 35, 10751]",img_movies/oY6BhCR0YmVlnkcWkn28D45UYXp.jpg
1031827,El maravilloso otoño de Mickey Mouse,"[16, 10751, 12]",img_movies/gs6ThYGiF3CVygEEOw6WPPWQQEq.jpg
309194,Los rugrats: blancanieves,"[16, 10751, 14, 12]",img_movies/sKMI71uLskHK9t4gVkt2jHSaTKX.jpg
1585,¡Qué bello es vivir!,"[18, 10751, 14]",img_movies/63W4MsB8e5whhPNyxhRVTzSsCje.jpg
1114569,A Carpenter's Prayer,"[18, 10751]",img_movies/uFZfqW7vrI0CdJl8C9U4wRORDM3.jpg
269509,El fantasma de Canterville,"[16, 35, 10751, 14]",img_movies/t5W2bFfkXfNx5s1gjTunQWvG9xB.jpg
818370,El princesito(a),"[10751, 18]",img_movies/4O65UNeSnWqRcuTUFcy75PluCzz.jpg
11425,"Cariño, nos hemos encogido a nosotros mismos","[12, 35, 10751, 878]",img_movies/uvdReiiVgZldahwwoTVLQhpbuEr.jpg
693089,Polly Pocket: Polly World,"[16, 10751]",img_movies/xDYxiyiaqSNh4s3uxHlyMPRBH4R.jpg
853812,Olympians at Heart,[10751],img_movies/4OtzU8dokHel24Oaht3LGTxJ7xi.jpg
1499,Tortugas Ninja III,"[28, 12, 35, 10751, 14, 878]",img_movies/quB2uGN5VzhP7VZnarnMtJB8Qdi.jpg
26736,Los magos de Waverly Place: Vacaciones en el Caribe,"[10751, 10770, 12, 35, 14, 28, 18]",img_movies/5aCizetfljyF2iMyrTPSAWpU6iM.jpg
592834,Juego de espías,"[10751, 28, 35]",img_movies/sDLMU7Hdb8GI4mN3JHtPfIs4wD6.jpg
2383,El oso,"[12, 18, 10751]",img_movies/tTMTM2O5ER990sDPB8TGlM3TDyZ.jpg
500341,మనసుకు నచ్చింది,"[28, 10749, 10751]",img_movies/m8FbBoHn1s654SdMBPhx08o7gMg.jpg
475215,"Mirai, mi hermana pequeña","[16, 10751, 14, 12, 18]",img_movies/raj0bsOIqyp3lCyMhXKWZ6Z5SN.jpg
748897,A Royal Christmas Engagement,"[10751, 10749, 10770]",img_movies/xQhIhzrw3vzqqZJiOJ0UASjX78p.jpg
137227,Doraemon y la revolución de los robots,"[16, 12, 10751, 878]",img_movies/2Z0p39LPrDKcDS5Ezn2WtbBPfDF.jpg
13285,Barbie Fairytopía: Mermaidia,"[16, 10751, 12, 14]",img_movies/uBCvRThFwjvwNQeS3Vy7xMPc0Rh.jpg
10495,Karate Kid III. El desafío final,"[28, 10751, 18, 12]",img_movies/1vpDcoILmWHuqd2HNFMncSEuIyV.jpg
521034,El jardín secreto,"[10751, 14, 18]",img_movies/figneljeYCOBLAyyi1odZxz8h5g.jpg
1389038,Mickey y un montón de navidades,"[16, 12, 35, 10751]",img_movies/zslFgf528nZJhiBXGfSmv5aUd9K.jpg
876487,Junkyard Dogs,"[10751, 35]",img_movies/7dy7qz736fvx3KBECpNKZNP6sRC.jpg
13002,Barbie en Las 12 princesas bailarinas,"[16, 10751]",img_movies/areWNqaBEcY9Sx2iO9XCV2RvUaD.jpg
10501,La ruta hacia El Dorado,"[10751, 12, 16, 35, 14]",img_movies/yI7KqevlFBOJDpXFTZa0swDQZLU.jpg
570445,La isla misteriosa,"[16, 12, 10751]",img_movies/2jv8upBHaq0Fi61PZvTbw53jEpy.jpg
10137,Stuart Little,"[10751, 14, 35, 12]",img_movies/wFcrKqCdQRQxZCkBILhX949lXo2.jpg
3050,Dr. Dolittle,"[35, 10751, 14]",img_movies/tLrchGMIkdo1KamQJA6fwvDQEy0.jpg
195656,"La familia bien, gracias","[10751, 18, 35]",img_movies/Ajaq5YOvqEV1CaqmtadRPHjoLuc.jpg
8965,Atlantis: El regreso de Milo,"[14, 16, 878, 10751, 28]",img_movies/cGL75ElUUClVs8kpXbVcaUxmgbd.jpg
1170966,The Great Turkey Town Miracle,[10751],img_movies/zWBWN84pFibFAe9w0ePpOx8QYQb.jpg
382581,Monster High: Un viaje la mar de monstruoso,"[10751, 16]",img_movies/iaMOSySHSfwZwMUQ9URqpaWoBUD.jpg
